id,uuid,url,room,square,city,lat,lon,description,photo,star,focus,id,date,flat_id,price
696324768,815dbec5-a96d-4876-ab9a-19d7b1b9c1c4,https://krisha.kz/a/show/696324768,1,44,Астана,51.129965,71.396958,"жил. комплекс BI City Seoul, меблирована полностью, Сдается квартира в доме бизнес-класса, расположенном в престижном районе, прямо за ТРЦ «Хан Шатыр». Квартира в отличном состоянии, ранее не сдавалась и полностью укомплектована всем необходимым для комфортного проживания. Коммунальные услу…",https://krisha-photos.kcdn.online/webp/81/815dbec5-a96d-4876-ab9a-19d7b1b9c1c4/4-full.jpg,0,0,457,2024-10-10,696324768,240000
696336943,c581fb9e-2336-4642-bdd2-7c7a4f83a150,https://krisha.kz/a/show/696336943,4,130,Астана,51.118770745272,71.460024636831,"жил. комплекс Highvill Ishim C, меблирована полностью, Шикарная квартира, отличная локация Все новое, вся техника имеется Стиральная машина Посудомоечная машина Депозит 1000000ТГ Квартира ранее не сдавалась, все новое Сдаем на долгий срок 1.000.000+ком услуги",https://krisha-photos.kcdn.online/webp/c5/c581fb9e-2336-4642-bdd2-7c7a4f83a150/3-full.jpg,0,0,77,2024-10-10,696336943,1000000
696340693,4218051c-3349-41cc-b7d1-551bfafd2b9c,https://krisha.kz/a/show/696340693,2,100,Астана,51.160444884932,71.427415857784,"жил. комплекс Алтын Жиек, меблирована полностью, Сдаем 2 комнатную квартиру семейным, порядочным людям. 420 тыс плюс ком услуги. В 5 минутах от набережной, район с развитой инфраструктурой. Квартира ранее не сдавалась",https://krisha-photos.kcdn.online/webp/42/4218051c-3349-41cc-b7d1-551bfafd2b9c/1-full.jpg,0,0,669,2024-10-10,696340693,420000
696364932,48b163bb-8b7f-42ce-8297-d5562a624428,https://krisha.kz/a/show/696364932,2,61,Астана,51.098039956784,71.439319907683,"жил. комплекс Adal, меблирована полностью, Сдам уютную 2-х комнатную квартиру в отличном состоянии семейной паре, ответственным и чистоплотным, исключительно на длительный срок. Сдается с 17.10.24",https://krisha-photos.kcdn.online/webp/48/48b163bb-8b7f-42ce-8297-d5562a624428/1-full.jpg,0,0,805,2024-10-10,696364932,300000
696374312,ef02bf1c-fd26-410e-aab6-4db8d672709e,https://krisha.kz/a/show/696374312,4,140,Астана,51.126302,71.469048,"жил. комплекс Хайвил Астана, меблирована полностью",https://krisha-photos.kcdn.online/webp/ef/ef02bf1c-fd26-410e-aab6-4db8d672709e/5-full.jpg,0,0,671,2024-10-10,696374312,650000
696380334,989ad341-4631-4269-8c5f-f380acfa6d27,https://krisha.kz/a/show/696380334,2,50,Астана,51.149874,71.458475,"жил. площадь 42 м², кухня 8 м², меблирована полностью, Сдам отличную двухкомнатную квартиру в районе Евразийского государственного Университета, магазин Орбиты, МВД, квартира чистая, светлая, теплая, комнаты раздельные, пластиковые окна, балкон застеклен, косметический ремонт. отличная тран…",https://krisha-photos.kcdn.online/webp/98/989ad341-4631-4269-8c5f-f380acfa6d27/8-full.jpg,0,0,450,2024-10-10,696380334,250000
696400396,8cab2418-522f-4aaa-bc56-d0a157cc2f50,https://krisha.kz/a/show/696400396,4,140,Астана,51.101751487354,71.396796151264,"жил. комплекс Научный, меблирована полностью, Просторная квартира в развитом районе левого берега с хорошей планировкой, сдается с 1 ноября. Зал 35 кв. Спальня с отдельным санузлом. Очень теплая. На площадке только 2 квартиры. В подьезде только 4х комнатные квартиры, 2 корейских лифта. Много мес…",https://krisha-photos.kcdn.online/webp/8c/8cab2418-522f-4aaa-bc56-d0a157cc2f50/1-full.jpg,0,0,537,2024-10-10,696400396,449000
696455405,744b22fe-52cd-43b2-a552-387fe5329e0a,https://krisha.kz/a/show/696455405,1,42,Астана,51.122424,71.401243,"меблирована полностью, Сдам 1 комнатную квартиру на 2 месяц 200000 полностью меблирована. все новая. Квартиру на 200000 тенге + 50000 депозит + комуслуга",https://krisha-photos.kcdn.online/webp/74/744b22fe-52cd-43b2-a552-387fe5329e0a/1-full.jpg,0,0,730,2024-10-10,696455405,200000
696479714,c504b7b8-c18f-41c8-92ee-b9a27e174193,https://krisha.kz/a/show/696479714,4,140,Астана,51.14902867836,71.427765790549,"жил. комплекс Esil Riverside, меблирована полностью, Сдается квартира с парковочным местом исключительно лицам сотрудникам посольств и тд",https://krisha-photos.kcdn.online/webp/c5/c504b7b8-c18f-41c8-92ee-b9a27e174193/1-full.jpg,0,0,749,2024-10-10,696479714,1700000
696493595,28789490-a8a8-46ff-91d1-6674df6e4f81,https://krisha.kz/a/show/696493595,1,42,Астана,51.123343248603,71.377701756719,"жил. комплекс Dream Town, меблирована полностью, Сдам 1-ю кввртиру, новая с ремонтом, никто не жил. Дом очень теплый, сдан 2023 году. Загороженный двор, детская площадка, шлагбаум. В пешей доступности школа Бином, садики, развивательные центры. Рядом с домой автобусная остановка",https://krisha-photos.kcdn.online/webp/28/28789490-a8a8-46ff-91d1-6674df6e4f81/1-full.jpg,0,0,264,2024-10-10,696493595,220000
696497004,10bea066-5481-402f-a99a-923a6e481b6f,https://krisha.kz/a/show/696497004,2,52,Астана,51.131621907768,71.288390863754,"жил. площадь 45 м², кухня 9 м², меблирована полностью, Сдам в аренду двухкомнатную квартиру в коттеджном городке «Уркер». Имеется вся необходимая мебель и бытовая техника. Имеется собственная парковка на 2 машины, в общем пользовании - закрытый двор, беседка с мангалом, сауна, бильярдная. Дом наход…",https://krisha-photos.kcdn.online/webp/10/10bea066-5481-402f-a99a-923a6e481b6f/10-full.jpg,0,0,60,2024-10-10,696497004,170000
696502023,68681315-615b-4315-be2a-8d839a3aa8a0,https://krisha.kz/a/show/696502023,2,65,Астана,51.119184,71.465401,"меблирована полностью, Аренда квартиры ЖК Гранд Астана. Квартира чистая, уютная, ранее не сдавалась, 🏠 Сдаётся 2 комнатная квартира ✔️ 260 тыс + ком. услуги ✔️ Депозит 100 тыс Оплата по квартально будет скидка ✔️ Хороший район, отличная транспортная развязка. ✔️ В шагавой доступности школы, дет…",https://krisha-photos.kcdn.online/webp/68/68681315-615b-4315-be2a-8d839a3aa8a0/1-full.jpg,0,0,415,2024-10-10,696502023,260000
696518245,21854799-9e2c-4230-bd9a-9e26c3dfe0cb,https://krisha.kz/a/show/696518245,2,58,Астана,51.127415,71.487607,"меблирована полностью, Район Мечеть Хазрет Султан. Полностью мебелированная, посуда, бытовая техника. Добропорядочным. Оплата + ком услуги. Депозит 50 000 т",https://krisha-photos.kcdn.online/webp/21/21854799-9e2c-4230-bd9a-9e26c3dfe0cb/1-full.jpg,0,0,250,2024-10-10,696518245,250000
696520289,af3fa15c-2aad-4cf9-8b99-dc52f2e0bd3c,https://krisha.kz/a/show/696520289,2,82.5,Астана,51.113387175626,71.502353925299,"жил. комплекс Аулие-Ата, меблирована полностью, Новый ЖК со свежим ремонтом, закрытый двор, охрана",https://krisha-photos.kcdn.online/webp/af/af3fa15c-2aad-4cf9-8b99-dc52f2e0bd3c/1-full.jpg,0,0,777,2024-10-10,696520289,600000
696533240,d4d51131-efdf-4dca-9d57-aecadacdae41,https://krisha.kz/a/show/696533240,2,64,Астана,51.131985766158,71.375907137408,"жил. комплекс Sat City, меблирована полностью, Квартира в ЖК Sat City отличное расположение рядом школы и садики ! В стоимость аренды входит парковочное место в паркинге! Свежий ремонт делали для себя не для сдачи ( планы изменились) ! Квартира полностью укомплектована вся техника фирмы bosc…",https://krisha-photos.kcdn.online/webp/d4/d4d51131-efdf-4dca-9d57-aecadacdae41/1-full.jpg,0,0,699,2024-10-10,696533240,400000
696536356,f53b8bb8-5847-403a-8615-1d2002cd0549,https://krisha.kz/a/show/696536356,1,40,Астана,51.12559,71.363612,"меблирована полностью, Сдается квартира на длительный срок. Квартира светлая, теплая, чистая и уютная. Полностью меблирована, интернет. Освободится 17.10.2024г. Оплата 200000 + ком услуги",https://krisha-photos.kcdn.online/webp/f5/f53b8bb8-5847-403a-8615-1d2002cd0549/1-full.jpg,0,0,604,2024-10-10,696536356,200000
696538776,e6ac0357-af82-4cb3-b8bf-1b5e82bdc04c,https://krisha.kz/a/show/696538776,4,185,Астана,51.160607,71.425003,"меблирована полностью, Просторная квартира находится в золотом квадрате на набережной, удобное расположение, 2 спальни, 2 санузла (душевая/ванная раздельно), зал, кабинет, кухня, балкон, лоджия, подойдет для большой семьи, имеется депозит, ком. услуги оплачиваются отдельно",https://krisha-photos.kcdn.online/webp/e6/e6ac0357-af82-4cb3-b8bf-1b5e82bdc04c/7-full.jpg,0,0,100,2024-10-10,696538776,750000
696550935,882c7091-b79b-4589-b23d-97b3ee946f71,https://krisha.kz/a/show/696550935,2,60.5,Астана,51.109204,71.539107,"меблирована полностью, С ком. услугой",https://krisha-photos.kcdn.online/webp/88/882c7091-b79b-4589-b23d-97b3ee946f71/1-full.jpg,0,0,255,2024-10-10,696550935,210000
696553031,81b64f0e-94e6-43e8-849a-8d9d1fa18ff3,https://krisha.kz/a/show/696553031,3,125,Астана,51.1265615388,71.422829255462,"жил. комплекс Алматы, меблирована полностью, Сдается в аренду 3-х комнатная квартира в жилом комплексе Алматы в г. Астана. Квартира просторная с большой прихожей. Площадь 125 кв м. 2 санузла Удобное центральное расположение, удобная инфраструктура, рядом находится торговый центр КЕРУЕН. Тих…",https://krisha-photos.kcdn.online/webp/81/81b64f0e-94e6-43e8-849a-8d9d1fa18ff3/7-full.jpg,0,0,697,2024-10-10,696553031,320000
696553601,367f8dc0-5cde-4df7-b38b-09f451dfe9ab,https://krisha.kz/a/show/696553601,1,25,Астана,51.131853,71.478229,"меблирована полностью, 👆🏻ВНИМАНИЕ👆🏻 СТУДИЯ 320 000тг (310 000тг + 10 000 ком усл) Депозит 20 000тг. (возвращается при соблюдении порядка) Все как на фото. В подьезде есть две стиралки общие платные по 300тг одна стирка",https://krisha-photos.kcdn.online/webp/36/367f8dc0-5cde-4df7-b38b-09f451dfe9ab/65-full.jpg,0,0,556,2024-10-10,696553601,310000
696574314,e52f9fc4-a3cb-4b71-b174-809696323524,https://krisha.kz/a/show/696574314,1,50,Астана,51.116329852899,71.433517876946,"жил. комплекс Коркем, меблирована полностью, Сдается полноценная 1-комнатная квартира в ЖК Коркем 50 квм. Некоторые такие квартиры называют «евродвушка». Есть балкон со шкафом, терраса 30 кв м с мебелью, кухня с дорогой техникой, диван, в спальной комнате двухспальная кровать и встроенный шкаф…",https://krisha-photos.kcdn.online/webp/e5/e52f9fc4-a3cb-4b71-b174-809696323524/1-full.jpg,0,0,707,2024-10-10,696574314,300000
696578623,8346ab55-5fb8-4df1-a6e1-3861fcc9aa44,https://krisha.kz/a/show/696578623,3,95,Астана,51.108414862962,71.443050970768,"жил. комплекс Prime Garden 2, меблирована полностью, Жилой комплекс “Prime Garden” расположен напротив Президентского парка по улице ханов Керея и Жанибека. Набережная - в 5 минутах прогулки. Рядом две школы binom, детские сады и круглосуточный магазин. Класс жилья-комфорт +. Лоджии в кварти…",https://krisha-photos.kcdn.online/webp/83/8346ab55-5fb8-4df1-a6e1-3861fcc9aa44/1-full.jpg,0,0,293,2024-10-10,696578623,500000
696627562,1fb5abf5-3452-4c4e-94bd-57108d4ca72e,https://krisha.kz/a/show/696627562,3,68,Астана,51.197941,71.393805,"меблирована полностью, Сдам теплую, светлую квартиру распашонку, все есть для комфортного проживания. Ком услуги отдельно. Депозит 50 тысяч. Если есть питомцы рассмотрим варианты",https://krisha-photos.kcdn.online/webp/1f/1fb5abf5-3452-4c4e-94bd-57108d4ca72e/7-full.jpg,0,0,48,2024-10-10,696627562,240000
696631863,c15f3679-9c3c-4b58-a684-ff4d1e745004,https://krisha.kz/a/show/696631863,1,41,Астана,51.113773,71.393508,"меблирована полностью, С 1 сентября 2024 года сдается в аренду новая квартира 41 кв. м Жк Сезімкала. Квартира новая, бытовая техника! ТВ + Интернет, стиральная машина, сушилка, утюг, микровальная печь, во дворе большая игровая для детей, двор закрытый! Рядом строится школа, садик ! Цена 180 тыс…",https://krisha-photos.kcdn.online/webp/c1/c15f3679-9c3c-4b58-a684-ff4d1e745004/1-full.jpg,0,0,394,2024-10-10,696631863,220000
696645229,727fa43c-3103-4bfd-bae2-8d8d465695eb,https://krisha.kz/a/show/696645229,1,33.7,Астана,51.108976728401,71.536062070188,"меблирована полностью, Сдам на длительный срок- порядочным, , семейным, либо взрослым Квартира чистая, уютная, свежий ремонт, дом 2022 г.п Студентов просьба не беспокоить Оплата 170000+ком+ депозит 50000( возвратный) сдача по договору",https://krisha-photos.kcdn.online/webp/72/727fa43c-3103-4bfd-bae2-8d8d465695eb/8-full.jpg,0,0,742,2024-10-10,696645229,170000
696660967,5e98d8df-b0c3-4119-8eaa-bd6d49d4d95c,https://krisha.kz/a/show/696660967,1,45,Астана,51.135837,71.427177,"жил. комплекс Лазурный квартал, меблирована полностью, Сдам 1комн квартиру в центре Астаны Шикарная локация Квартира полностью меблирована Шикарный матрас Смарт ТВ Кондиционер Посуда Интернет Комуслуги отдельно Некурящим Депозит 100000( возвращается)",https://krisha-photos.kcdn.online/webp/5e/5e98d8df-b0c3-4119-8eaa-bd6d49d4d95c/1-full.jpg,0,0,458,2024-10-10,696660967,350000
696661995,7c94d206-2175-4b23-8b0a-40257f04b88e,https://krisha.kz/a/show/696661995,2,50,Астана,51.104978120771,71.394932033094,"жил. комплекс Сердце Столицы, меблирована полностью, Сдам уютную квартиру, в хорошем доме на левом берегу",https://krisha-photos.kcdn.online/webp/7c/7c94d206-2175-4b23-8b0a-40257f04b88e/1-full.jpg,0,0,90,2024-10-10,696661995,300000
696672076,a61e739b-c379-434b-96df-67fc8f5bab25,https://krisha.kz/a/show/696672076,3,65,Астана,51.162065,71.451845,"меблирована полностью, Сдаю квартиру 3 комнатную. 260 тыс + ком услуги. Удобное расположение. Рядом есть магнум школа дет сад, универ ЕНУ, Есильский университет. Сдаю студентом или семье",https://krisha-photos.kcdn.online/webp/a6/a61e739b-c379-434b-96df-67fc8f5bab25/1-full.jpg,0,0,279,2024-10-10,696672076,260000
696674175,660d19ef-e6f7-4ba5-99d4-4576f2e81ab2,https://krisha.kz/a/show/696674175,3,140,Астана,51.128388,71.421769,"жил. комплекс Северное сияние, меблирована полностью, Сдам в аренду 3-х комнатную квартиру с мебелью на длительный срок",https://krisha-photos.kcdn.online/webp/66/660d19ef-e6f7-4ba5-99d4-4576f2e81ab2/1-full.jpg,0,0,11,2024-10-10,696674175,450000
696687237,290abd26-0608-489b-a869-804fca09f022,https://krisha.kz/a/show/696687237,1,39.4,Астана,51.154354927954,71.36334617105,"жил. комплекс Alatau park, меблирована полностью, Сдам 1-комнатную новую квартиру на длительный срок, полностью меблирована, новая техника, никто не жил. Желательно семейной паре без детей. ЖК Алатау Парк. Возвратный депозит 100000. Квартира светлая, уютная, просторная",https://krisha-photos.kcdn.online/webp/29/290abd26-0608-489b-a869-804fca09f022/1-full.jpg,0,0,337,2024-10-10,696687237,200000
696699458,b798eb00-bee0-4df1-833e-72352d002bad,https://krisha.kz/a/show/696699458,2,52,Астана,51.143420247547,71.460396949236,"жил. комплекс Murager, меблирована полностью, Сдам квартиру с евроремонтом со всей встроенной техникой в районе Акбулака, рядом остановка на левый и правый берег, дом комфорт + класса, рядом ТРЦ Евразия, ЕНУ, Триатлон парк. В стоимость включена ген. уборка квартиры 2 раза в месяц. Без учета налог…",https://krisha-photos.kcdn.online/webp/b7/b798eb00-bee0-4df1-833e-72352d002bad/1-full.jpg,0,0,815,2024-10-10,696699458,420000
696702297,f5592b9e-c3b0-498a-9830-89ed9306d9cd,https://krisha.kz/a/show/696702297,3,110,Астана,51.095325,71.433043,"меблирована полностью, Сдам на Долгий Срок 3х комнатную квартиру Жк Uly Dala Towers. Квартира в хорошем состоянии, ранее не сдавалась. Сдается только на долгий срок. Можно с детьми. + ком услуги",https://krisha-photos.kcdn.online/webp/f5/f5592b9e-c3b0-498a-9830-89ed9306d9cd/2-full.jpg,0,0,157,2024-10-10,696702297,350000
696705396,82e87edd-6042-40ae-8036-76f98ef420d6,https://krisha.kz/a/show/696705396,2,68,Астана,51.113884785182,71.472317576354,"жил. комплекс Stockholm, жил. площадь 65 м², кухня 11 м², меблирована полностью, Сдается 2-х комнатная квартира после свежего ремонта с мебелью и с техникой. Планировали сами жить, но планы поменялись. Рядом остановка, парк, школа, садик. Элитный, спальный район. Обращаться по телефону",https://krisha-photos.kcdn.online/webp/82/82e87edd-6042-40ae-8036-76f98ef420d6/1-full.jpg,0,0,550,2024-10-10,696705396,400000
696706539,2beffa45-fd83-4edc-b5fc-e82f6b041d69,https://krisha.kz/a/show/696706539,3,79,Астана,51.17152669728,71.4045089297,"жил. комплекс Европейский, меблирована полностью, Сдаётся 3х комнатная квартира в районе Сарыарка- Жангелдина. Квартира светлая и чистая. Очень удобный район. Рядом школа 60, 35, 9 и садики. супермаркет Аян и другие магазины. спорт комплекс АСТАНА. Сдаётся семейным парам на длительный срок Аренда…",https://krisha-photos.kcdn.online/webp/2b/2beffa45-fd83-4edc-b5fc-e82f6b041d69/1-full.jpg,0,0,377,2024-10-10,696706539,270000
696714189,cf52b03a-d2f6-4435-8786-3d6f0ba54a31,https://krisha.kz/a/show/696714189,2,115,Астана,51.135834462744,71.427170673856,"меблирована полностью, ЖК Лазурный квартал. Сдам семейным на длительный срок! Депозит 50 000",https://krisha-photos.kcdn.online/webp/cf/cf52b03a-d2f6-4435-8786-3d6f0ba54a31/1-full.jpg,0,0,79,2024-10-10,696714189,280000
696727381,32a47154-0bee-4362-a086-6171563027c6,https://krisha.kz/a/show/696727381,1,48,Астана,51.130558300884,71.390286684036,"жил. комплекс GreenLine.Зеленый квартал, меблирована полностью",https://krisha-photos.kcdn.online/webp/32/32a47154-0bee-4362-a086-6171563027c6/1-full.jpg,0,0,158,2024-10-10,696727381,300000
696741110,50f3961d-421a-4d8f-9a72-101a1cf1c653,https://krisha.kz/a/show/696741110,2,40,Астана,51.087445355583,71.403193473161,"жил. комплекс Nexpo Classic, меблирована полностью, Новая после ремонта",https://krisha-photos.kcdn.online/webp/50/50f3961d-421a-4d8f-9a72-101a1cf1c653/1-full.jpg,0,0,561,2024-10-10,696741110,350000
696767530,f890cfcf-a7ad-4ccf-a3fa-69bfdb008ca4,https://krisha.kz/a/show/696767530,1,45,Астана,51.094923179685,71.405735871833,"жил. комплекс Expo Boulevard, меблирована полностью, Сдам на долгий срок 1-комнатную квартиру в доме бизнес класса, на левом берегу, в отличном и тихом районе, ЖК Expo Boulevard. Тихий двор, рядом Назарбаев университет, Mega Silk WAy, аэропорт, велотрек, Астана Арена, ледовый каток Алау, выстав…",https://krisha-photos.kcdn.online/webp/f8/f890cfcf-a7ad-4ccf-a3fa-69bfdb008ca4/1-full.jpg,0,0,151,2024-10-10,696767530,250000
696791364,9577d5de-e2b3-408b-94e9-75521ff76dfe,https://krisha.kz/a/show/696791364,3,120,Астана,51.161308,71.416254,"меблирована полностью, Сдается 3-ком квартира на набережной. Удобное расположение, рядом №1 Лицей, садики, кафе и рестораны. + теплый Паркинг",https://krisha-photos.kcdn.online/webp/95/9577d5de-e2b3-408b-94e9-75521ff76dfe/3-full.jpg,0,0,690,2024-10-10,696791364,500000
696801854,040d1272-c32b-4656-96dc-4b6c5e776095,https://krisha.kz/a/show/696801854,2,55,Астана,51.111161,71.399788,"меблирована полностью, Сдается полноценная двухкомнатная квартира семейной паре или студенткам. Квартира комфорт класса, с круглосуточным видеонаблюдением, встроенной дорогой мебелью, увеличенными окнами и потолками 3 метра. Локация подойдет как студентам, так и семейной паре. Дом находится рядом…",https://krisha-photos.kcdn.online/webp/04/040d1272-c32b-4656-96dc-4b6c5e776095/1-full.jpg,0,0,453,2024-10-10,696801854,300000
696816515,e1ae69af-e263-4402-aded-b517f2b872d6,https://krisha.kz/a/show/696816515,2,58,Астана,51.115698740539,71.461850549584,"жил. комплекс Monaco Residence, меблирована полностью, Жк бизнес класс+ Самый престижный европейский район Астаны, мост в 5 минутах сразу на центр левого берега! Развитая инфраструктура, рядом школы, сады, салоны, кафе, рестораны. Президентский парк, национальный музей, мечеть Хазрет-Султан в пеш…",https://krisha-photos.kcdn.online/webp/e1/e1ae69af-e263-4402-aded-b517f2b872d6/1-full.jpg,0,0,668,2024-10-10,696816515,800000
696833195,b05430bd-099e-4e89-a641-e1479b0bc4b1,https://krisha.kz/a/show/696833195,1,41,Астана,51.114107189882,71.508716375699,"жил. комплекс ViewPark, меблирована полностью, Фото отправим. Чистая, уютная квартира. Сдам квартиру на длительный срок, хороший район рядом есть все для комфортной жизни, дом полностью меблировано, ранее не сдавалось в квартиру, зимой жарко (с открытом окном спали) Риэлторы не беспокоить!",https://krisha-photos.kcdn.online/webp/b0/b05430bd-099e-4e89-a641-e1479b0bc4b1/1-full.jpg,0,0,356,2024-10-10,696833195,180000
696840275,52bd2dfc-5668-4752-aa71-42f1e7e5fc3a,https://krisha.kz/a/show/696840275,2,49,Астана,51.202033,71.385918,"меблирована полностью, Сдам 2х комн. квартиру. 180000+ком. усл. Интернет (fiwi), кабельное, дом. тел имеется. комнаты раздельные. С/у раздельный. Большой балкон. Район Депо. Ул. Аспара д2/1. 5 этаж. Пишите ! только семейный!",https://krisha-photos.kcdn.online/webp/52/52bd2dfc-5668-4752-aa71-42f1e7e5fc3a/1-full.jpg,0,0,314,2024-10-10,696840275,180000
696851149,3ed1750a-5593-4743-bb1e-17c5d44903da,https://krisha.kz/a/show/696851149,2,77,Астана,51.093565496774,71.427062121166,"жил. комплекс Promenade Expo, меблирована полностью, Сдается 2 комн. КВ. Квартира в хорошем состоянии. Ранее не сдавалась. Дом бизнес класса. сдается на длительный срок платежаспобным людям. Депозит 100 000 тг. 300 000 тг + ком усл. Если тел откл. пишите звоните на п. В Суб. Аренду не сдается! И Н…",https://krisha-photos.kcdn.online/webp/3e/3ed1750a-5593-4743-bb1e-17c5d44903da/1-full.jpg,0,0,162,2024-10-10,696851149,280000
696855806,6729a1db-7ee5-4fe4-baf4-c1faf9025ede,https://krisha.kz/a/show/696855806,3,120,Астана,51.16392582625,71.444637159029,"меблирована полностью, Сдам 3х комнатную квартиру семейным не более 4х человек на длительный срок, полностью меблированную, новый ортопедический матрас, кабельное ТВ, оптика интернет, комуслуги, возвратный депозит 100тыс. Рядом школа лицей 54, садики, 8-ая поликлиника, деловой дом Алмата",https://krisha-photos.kcdn.online/webp/67/6729a1db-7ee5-4fe4-baf4-c1faf9025ede/1-full.jpg,0,0,675,2024-10-10,696855806,350000
696858744,afe5edc6-0f1a-41d3-be4b-5f7fe04fc9af,https://krisha.kz/a/show/696858744,3,60.6,Астана,51.156546,71.479603,"меблирована полностью, Дом находется проспект Абылайхана 18.кв 5 этаж 30 кв рядом есть тд Гулжан ТРЦ Аружан Евразиский Институт Евразиский университет cotton магнум експрес есть тровмотология все находется рядом дома интерет есть и можно для студентов для девочек 6 девочек дом держали окуратно…",https://krisha-photos.kcdn.online/webp/af/afe5edc6-0f1a-41d3-be4b-5f7fe04fc9af/1-full.jpg,0,0,328,2024-10-10,696858744,300000
696865064,41f95edf-f602-4431-8a2b-62e988f07222,https://krisha.kz/a/show/696865064,2,60,Астана,51.124563577721,71.418522850026,"меблирована полностью, Рядом Байтерек, Корме, казмедия, трц Керуен и т.д. Сдам порядочным людям, на длительный срок. Квартира после косметического ремонта, свежая, с новой техникой. Курить в квартире запрещено. Депозит 100 000 ; Ком. услуги оплачиваются отдельно",https://krisha-photos.kcdn.online/webp/41/41f95edf-f602-4431-8a2b-62e988f07222/1-full.jpg,0,0,673,2024-10-10,696865064,320000
696871566,2ef233ad-529b-4d08-99ee-51e15a263147,https://krisha.kz/a/show/696871566,2,75,Астана,51.11737,71.423683,"жил. комплекс Well House, меблирована полностью, Евро ремонт, полностью мебелерованая, техника полностью. Все новое. Без домашних животных. Срок сдачи от года и выше",https://krisha-photos.kcdn.online/webp/2e/2ef233ad-529b-4d08-99ee-51e15a263147/9-full.jpg,0,0,741,2024-10-10,696871566,350000
696885083,b987627d-48e7-4854-9059-a246c002d944,https://krisha.kz/a/show/696885083,2,70,Астана,51.170045431779,71.402481101104,"жил. комплекс Сайран, меблирована полностью, Сдам в аренду 2 комнатную квартиру на долгий срок, семейным. Квартира прежде не сдавалась! Рядом школа 60 школа, детские сады, поликлиника, национальная гвардия, агентство Хабар и много др. Хорошая инфраструктура, удачное расположение. 270.000 тг ежемес…",https://krisha-photos.kcdn.online/webp/b9/b987627d-48e7-4854-9059-a246c002d944/1-full.jpg,0,0,322,2024-10-10,696885083,270000
696894845,100af186-aed9-498c-87ef-4f1da34605cc,https://krisha.kz/a/show/696894845,3,93,Астана,51.113101099554,71.402635573031,"жил. комплекс Shabyt, меблирована полностью, Сдается в аренду квартира в доме комфорт + с элементами бизнес, ранее никогда не сдавалась. Общая площадь 93 кВ. Потолки 3, 3 м. Комнаты раздельны, два сан узла, в ванной есть окно. отдельно гардеробная. Полностью меблирована, техника все есть. Вид на…",https://krisha-photos.kcdn.online/webp/10/100af186-aed9-498c-87ef-4f1da34605cc/1-full.jpg,0,0,418,2024-10-10,696894845,750000
696896879,78a2be9a-5c22-4eb2-a746-17ff79b14750,https://krisha.kz/a/show/696896879,3,90,Астана,51.111683602751,71.406817806821,"жил. комплекс Life Park, меблирована полностью, Сдам в аренду в отличном состоянии квартиру порядочным, чистоплотным людям на длительный срок. Депозит в размере 1 месяца. Парк. место входит в стоимость",https://krisha-photos.kcdn.online/webp/78/78a2be9a-5c22-4eb2-a746-17ff79b14750/1-full.jpg,0,0,698,2024-10-10,696896879,700000
696899482,f00dbe6f-330e-4705-bac8-b0452d26b3cd,https://krisha.kz/a/show/696899482,2,70,Астана,51.130597902785,71.384897140175,"жил. комплекс Freedom, меблирована полностью, Сдается на долгий срок",https://krisha-photos.kcdn.online/webp/f0/f00dbe6f-330e-4705-bac8-b0452d26b3cd/11-full.jpg,0,0,695,2024-10-10,696899482,400000
696899494,6133a470-7881-4e90-aaa8-e95adb6c80cd,https://krisha.kz/a/show/696899494,2,45,Астана,51.131940504452,71.386765296362,"жил. комплекс GreenLine.Aqua, меблирована полностью, Новая квартира свежим ремонтом. Сдается на долгий срок",https://krisha-photos.kcdn.online/webp/61/6133a470-7881-4e90-aaa8-e95adb6c80cd/1-full.jpg,0,0,694,2024-10-10,696899494,400000
696914342,de629502-0225-4e8c-bddb-f96441a3be15,https://krisha.kz/a/show/696914342,5,187,Астана,51.135485753447,71.434691826706,"жил. комплекс Парковый, меблирована полностью, Квартира в аренду ТОЛЬКО на долгий срок. Желательно работникам посольства. Обязателен ДЕПОЗИТ. Квартира очень светлая, теплая. Месторасположение шикарное: рядом байтерек, парк Жетысу, министерства, школа, ТРЦ Керуен",https://krisha-photos.kcdn.online/webp/de/de629502-0225-4e8c-bddb-f96441a3be15/1-full.jpg,0,0,229,2024-10-10,696914342,2000000
696920292,a50ebcb2-1ced-4a86-8eda-4e2fc5731580,https://krisha.kz/a/show/696920292,1,43,Астана,51.139804072534,71.375094663289,"жил. комплекс Aruna City, меблирована полностью, Сдам однокомнатную квартиру на длительный срок, полностью меблирована, студентам не беспокоить",https://krisha-photos.kcdn.online/webp/a5/a50ebcb2-1ced-4a86-8eda-4e2fc5731580/1-full.jpg,0,0,313,2024-10-10,696920292,350000
696936049,8412bf28-2660-4aee-b194-c0d2448dcf10,https://krisha.kz/a/show/696936049,2,50,Астана,51.102851578845,71.404479990207,"жил. комплекс Highvill Park 2, меблирована полностью, Уютная чистая квартира с видом на ботанический сад! В квартире имеется все для комфортного проживания. Депозит 100 000 тенге",https://krisha-photos.kcdn.online/webp/84/8412bf28-2660-4aee-b194-c0d2448dcf10/1-full.jpg,0,0,110,2024-10-10,696936049,300000
